 900.000  175.000    3.000 0.316E-02 0.0050    1.5770
 950.000  175.000    3.000 0.248E-02 0.0039    1.5795
1000.000  175.000    3.000 0.196E-02 0.0031    1.5818
 140.000  175.000    4.000 0.306     0.4761    1.5557
 160.000  175.000    4.000 0.254     0.4157    1.6358
 180.000  175.000    4.000 0.211     0.3311    1.5653
 200.000  175.000    4.000 0.176     0.2706    1.5319
 250.000  175.000    4.000 0.114     0.1742    1.5225
 300.000  175.000    4.000 0.758E-01 0.1155    1.5239
 350.000  175.000    4.000 0.513E-01 0.0783    1.5269
 400.000  175.000    4.000 0.354E-01 0.0542    1.5312
 450.000  175.000    4.000 0.249E-01 0.0382    1.5356
 500.000  175.000    4.000 0.178E-01 0.0274    1.5399
 550.000  175.000    4.000 0.129E-01 0.0199    1.5441
 600.000  175.000    4.000 0.949E-02 0.0147    1.5481
 650.000  175.000    4.000 0.706E-02 0.0110    1.5519
 700.000  175.000    4.000 0.531E-02 0.0083    1.5553
 750.000  175.000    4.000 0.403E-02 0.0063    1.5583
 800.000  175.000    4.000 0.309E-02 0.0048    1.5611
 850.000  175.000    4.000 0.239E-02 0.0037    1.5639
 900.000  175.000    4.000 0.186E-02 0.0029    1.5665
 950.000  175.000    4.000 0.146E-02 0.0023    1.5689
1000.000  175.000    4.000 0.115E-02 0.0018    1.5713
 140.000  175.000    5.000 0.213     0.327     1.5363
 160.000  175.000    5.000 0.177     0.286     1.6154
 180.000  175.000    5.000 0.147     0.227     1.5458
 200.000  175.000    5.000 0.123     0.186     1.5128
 250.000  175.000    5.000 0.798E-01 0.120     1.5025
 300.000  175.000    5.000 0.528E-01 0.795E-01 1.5040
 350.000  175.000    5.000 0.358E-01 0.539E-01 1.5067
 400.000  175.000    5.000 0.247E-01 0.373E-01 1.5116
 450.000  175.000    5.000 0.174E-01 0.263E-01 1.5158
 500.000  175.000    5.000 0.124E-01 0.189E-01 1.5199
 550.000  175.000    5.000 0.900E-02 0.137E-01 1.5241
 600.000  175.000    5.000 0.662E-02 0.101E-01 1.5279
 650.000  175.000    5.000 0.492E-02 0.754E-02 1.5317
 700.000  175.000    5.000 0.370E-02 0.568E-02 1.5352
 750.000  175.000    5.000 0.281E-02 0.432E-02 1.5382
 800.000  175.000    5.000 0.215E-02 0.332E-02 1.5415
 850.000  175.000    5.000 0.166E-02 0.257E-02 1.5444
 900.000  175.000    5.000 0.130E-02 0.200E-02 1.5467
 950.000  175.000    5.000 0.102E-02 0.157E-02 1.5493
1000.000  175.000    5.000 0.801E-03 0.124E-02 1.5515
 140.000  175.000   10.000 0.164     0.227     1.3897
 160.000  175.000   10.000 0.136     0.199     1.4610
 180.000  175.000   10.000 0.113     0.158     1.3980
 200.000  175.000   10.000 0.947E-01 0.129     1.3682
 250.000  175.000   10.000 0.614E-01 0.834E-01 1.3589
 300.000  175.000   10.000 0.406E-01 0.553E-01 1.3602
 350.000  175.000   10.000 0.275E-01 0.375E-01 1.3626
 400.000  175.000   10.000 0.190E-01 0.260E-01 1.3671
 450.000  175.000   10.000 0.134E-01 0.183E-01 1.3708
 500.000  175.000   10.000 0.955E-02 0.131E-01 1.3746
 550.000  175.000   10.000 0.692E-02 0.954E-02 1.3784
 600.000  175.000   10.000 0.509E-02 0.703E-02 1.3819
 650.000  175.000   10.000 0.379E-02 0.524E-02 1.3853
 700.000  175.000   10.000 0.285E-02 0.395E-02 1.3884
 750.000  175.000   10.000 0.216E-02 0.301E-02 1.3911
 800.000  175.000   10.000 0.166E-02 0.231E-02 1.3941
 850.000  175.000   10.000 0.128E-02 0.179E-02 1.3967
 900.000  175.000   10.000 0.997E-03 0.139E-02 1.3988
 950.000  175.000   10.000 0.781E-03 0.109E-02 1.4011
1000.000  175.000   10.000 0.616E-03 0.865E-03 1.4032
 140.000  175.000   15.000 0.286     0.382     1.3368
 160.000  175.000   15.000 0.237     0.334     1.4056
 180.000  175.000   15.000 0.197     0.266     1.3449
 200.000  175.000   15.000 0.165     0.217     1.3163
 250.000  175.000   15.000 0.107     0.140     1.3073
 300.000  175.000   15.000 0.709E-01 0.927E-01 1.3086
 350.000  175.000   15.000 0.480E-01 0.629E-01 1.3109
 400.000  175.000   15.000 0.331E-01 0.436E-01 1.3152
 450.000  175.000   15.000 0.233E-01 0.307E-01 1.3188
 500.000  175.000   15.000 0.167E-01 0.220E-01 1.3224
 550.000  175.000   15.000 0.121E-01 0.160E-01 1.3261
 600.000  175.000   15.000 0.888E-02 0.118E-01 1.3294
 650.000  175.000   15.000 0.660E-02 0.880E-02 1.3327
 700.000  175.000   15.000 0.497E-02 0.663E-02 1.3357
 750.000  175.000   15.000 0.377E-02 0.505E-02 1.3383
 800.000  175.000   15.000 0.289E-02 0.388E-02 1.3412
 850.000  175.000   15.000 0.223E-02 0.300E-02 1.3437
 900.000  175.000   15.000 0.174E-02 0.234E-02 1.3457
 950.000  175.000   15.000 0.136E-02 0.184E-02 1.3480
1000.000  175.000   15.000 0.108E-02 0.145E-02 1.3499
 140.000  175.000   20.000 0.483     0.641     1.3247
 160.000  175.000   20.000 0.401     0.559     1.3929
 180.000  175.000   20.000 0.334     0.445     1.3328
 200.000  175.000   20.000 0.279     0.364     1.3044
 250.000  175.000   20.000 0.181     0.235     1.2955
 300.000  175.000   20.000 0.120     0.155     1.2968
 350.000  175.000   20.000 0.812E-01 0.105     1.2991
 400.000  175.000   20.000 0.560E-01 0.730E-01 1.3034
 450.000  175.000   20.000 0.394E-01 0.515E-01 1.3070
 500.000  175.000   20.000 0.282E-01 0.369E-01 1.3105
 550.000  175.000   20.000 0.204E-01 0.268E-01 1.3141
 600.000  175.000   20.000 0.150E-01 0.198E-01 1.3175
 650.000  175.000   20.000 0.112E-01 0.148E-01 1.3207
 700.000  175.000   20.000 0.840E-02 0.111E-01 1.3237
 750.000  175.000   20.000 0.638E-02 0.846E-02 1.3263
 800.000  175.000   20.000 0.489E-02 0.650E-02 1.3291
 850.000  175.000   20.000 0.378E-02 0.503E-02 1.3316
 900.000  175.000   20.000 0.294E-02 0.392E-02 1.3336
 950.000  175.000   20.000 0.230E-02 0.308E-02 1.3358
1000.000  175.000   20.000 0.182E-02 0.243E-02 1.3378
 140.000  175.000   25.000 0.745     0.985     1.3212
 160.000  175.000   25.000 0.619     0.860     1.3892
 180.000  175.000   25.000 0.515     0.685     1.3293
 200.000  175.000   25.000 0.430     0.559     1.3010
 250.000  175.000   25.000 0.279     0.360     1.2921
 300.000  175.000   25.000 0.185     0.239     1.2934
 350.000  175.000   25.000 0.125     0.162     1.2957
 400.000  175.000   25.000 0.863E-01 0.112     1.2999
 450.000  175.000   25.000 0.607E-01 0.791E-01 1.3035
 500.000  175.000   25.000 0.434E-01 0.567E-01 1.3070
 550.000  175.000   25.000 0.315E-01 0.412E-01 1.3106
 600.000  175.000   25.000 0.231E-01 0.304E-01 1.3140
 650.000  175.000   25.000 0.172E-01 0.227E-01 1.3172
 700.000  175.000   25.000 0.129E-01 0.171E-01 1.3202
 750.000  175.000   25.000 0.983E-02 0.130E-01 1.3227
 800.000  175.000   25.000 0.753E-02 0.998E-02 1.3256
 850.000  175.000   25.000 0.582E-02 0.773E-02 1.3281
 900.000  175.000   25.000 0.453E-02 0.602E-02 1.3301
 950.000  175.000   25.000 0.355E-02 0.473E-02 1.3323
1000.000  175.000   25.000 0.280E-02 0.374E-02 1.3343
 140.000  175.000   30.000 1.068     1.410     1.3201
 160.000  175.000   30.000 0.886     1.230     1.3879
 180.000  175.000   30.000 0.738     0.980     1.3280
 200.000  175.000   30.000 0.616     0.801     1.2997
 250.000  175.000   30.000 0.400     0.516     1.2909
 300.000  175.000   30.000 0.265     0.342     1.2921
 350.000  175.000   30.000 0.179     0.232     1.2944
 400.000  175.000   30.000 0.124     0.161     1.2987
 450.000  175.000   30.000 0.870E-01 0.113     1.3022
 500.000  175.000   30.000 0.622E-01 0.812E-01 1.3058
 550.000  175.000   30.000 0.451E-01 0.590E-01 1.3094
 600.000  175.000   30.000 0.331E-01 0.435E-01 1.3127
 650.000  175.000   30.000 0.247E-01 0.324E-01 1.3159
 700.000  175.000   30.000 0.185E-01 0.244E-01 1.3189
 750.000  175.000   30.000 0.141E-01 0.186E-01 1.3215
 800.000  175.000   30.000 0.108E-01 0.143E-01 1.3243
 850.000  175.000   30.000 0.833E-02 0.111E-01 1.3268
 900.000  175.000   30.000 0.649E-02 0.862E-02 1.3288
 950.000  175.000   30.000 0.509E-02 0.677E-02 1.3310
1000.000  175.000   30.000 0.401E-02 0.535E-02 1.3330
 140.000  175.000   35.000 1.450     1.913     1.3194
 160.000  175.000   35.000 1.204     1.671     1.3873
 180.000  175.000   35.000 1.002     1.331     1.3275
 200.000  175.000   35.000 0.837     1.088     1.2991
 250.000  175.000   35.000 0.543     0.700     1.2903
 300.000  175.000   35.000 0.359     0.464     1.2916
 350.000  175.000   35.000 0.243     0.315     1.2939
 400.000  175.000   35.000 0.168     0.218     1.2981
 450.000  175.000   35.000 0.118     0.154     1.3017
 500.000  175.000   35.000 0.844E-01 0.110     1.3052
 550.000  175.000   35.000 0.612E-01 0.801E-01 1.3088
 600.000  175.000   35.000 0.450E-01 0.591E-01 1.3121
 650.000  175.000   35.000 0.335E-01 0.440E-01 1.3154
 700.000  175.000   35.000 0.252E-01 0.332E-01 1.3184
 750.000  175.000   35.000 0.191E-01 0.253E-01 1.3209
 800.000  175.000   35.000 0.146E-01 0.194E-01 1.3238
 850.000  175.000   35.000 0.113E-01 0.150E-01 1.3263
 900.000  175.000   35.000 0.881E-02 0.117E-01 1.3282
 950.000  175.000   35.000 0.691E-02 0.919E-02 1.3304
1000.000  175.000   35.000 0.545E-02 0.726E-02 1.3324
 140.000  175.000   40.000 1.892     2.496     1.3192
 160.000  175.000   40.000 1.571     2.179     1.3870
 180.000  175.000   40.000 1.308     1.736     1.3272
 200.000  175.000   40.000 1.092     1.419     1.2989
 250.000  175.000   40.000 0.708     0.913     1.2901
 300.000  175.000   40.000 0.469     0.605     1.2913
 350.000  175.000   40.000 0.317     0.411     1.2936
 400.000  175.000   40.000 0.219     0.284     1.2979
 450.000  175.000   40.000 0.154     0.201     1.3014
 500.000  175.000   40.000 0.110     0.144     1.3049
 550.000  175.000   40.000 0.799E-01 0.105     1.3086
 600.000  175.000   40.000 0.587E-01 0.770E-01 1.3119
 650.000  175.000   40.000 0.437E-01 0.574E-01 1.3151
 700.000  175.000   40.000 0.328E-01 0.433E-01 1.3181
 750.000  175.000   40.000 0.249E-01 0.329E-01 1.3206
 800.000  175.000   40.000 0.191E-01 0.253E-01 1.3235
 850.000  175.000   40.000 0.148E-01 0.196E-01 1.3260
 900.000  175.000   40.000 0.115E-01 0.153E-01 1.3279
 950.000  175.000   40.000 0.901E-02 0.120E-01 1.3302
1000.000  175.000   40.000 0.711E-02 0.947E-02 1.3321
 140.000  175.000   45.000 2.394     3.158     1.3191
 160.000  175.000   45.000 1.987     2.757     1.3869
 180.000  175.000   45.000 1.654     2.196     1.3270
 200.000  175.000   45.000 1.382     1.795     1.2987
 250.000  175.000   45.000 0.895     1.16      1.2899
 300.000  175.000   45.000 0.593     0.766     1.2912
 350.000  175.000   45.000 0.402     0.519     1.2934
 400.000  175.000   45.000 0.277     0.360     1.2977
 450.000  175.000   45.000 0.195     0.254     1.3013
 500.000  175.000   45.000 0.139     0.182     1.3048
 550.000  175.000   45.000 0.101     0.132     1.3084
 600.000  175.000   45.000 0.743E-01 0.974E-01 1.3117
 650.000  175.000   45.000 0.553E-01 0.727E-01 1.3150
 700.000  175.000   45.000 0.415E-01 0.548E-01 1.3180
 750.000  175.000   45.000 0.316E-01 0.417E-01 1.3205
 800.000  175.000   45.000 0.242E-01 0.320E-01 1.3234
 850.000  175.000   45.000 0.187E-01 0.248E-01 1.3258
 900.000  175.000   45.000 0.145E-01 0.193E-01 1.3278
 950.000  175.000   45.000 0.114E-01 0.152E-01 1.3300
1000.000  175.000   45.000 0.899E-02 0.120E-01 1.3320
 140.000  175.000   50.000 2.954     3.896     1.3188
 160.000  175.000   50.000 2.453     3.402     1.3868
 180.000  175.000   50.000 2.042     2.710     1.3270
 200.000  175.000   50.000 1.705     2.215     1.2987
 250.000  175.000   50.000 1.11      1.43      1.2898
 300.000  175.000   50.000 0.732     0.945     1.2911
 350.000  175.000   50.000 0.496     0.641     1.2934
 400.000  175.000   50.000 0.342     0.444     1.2977
 450.000  175.000   50.000 0.241     0.313     1.3012
 500.000  175.000   50.000 0.172     0.224     1.3047
 550.000  175.000   50.000 0.125     0.163     1.3083
 600.000  175.000   50.000 0.917E-01 0.120     1.3116
 650.000  175.000   50.000 0.682E-01 0.897E-01 1.3149
 700.000  175.000   50.000 0.513E-01 0.676E-01 1.3179
 750.000  175.000   50.000 0.389E-01 0.514E-01 1.3204
 800.000  175.000   50.000 0.298E-01 0.395E-01 1.3233
 850.000  175.000   50.000 0.231E-01 0.306E-01 1.3258
 900.000  175.000   50.000 0.179E-01 0.238E-01 1.3277
 950.000  175.000   50.000 0.141E-01 0.187E-01 1.3299
1000.000  175.000   50.000 0.111E-01 0.148E-01 1.3319
 140.000  175.000   55.000 3.574     4.714     1.3189
 160.000  175.000   55.000 2.968     4.115     1.3867
 180.000  175.000   55.000 2.470     3.278     1.3269
 200.000  175.000   55.000 2.063     2.679     1.2986
 250.000  175.000   55.000 1.34      1.72      1.2898
 300.000  175.000   55.000 0.885     1.14      1.2911
 350.000  175.000   55.000 0.599     0.775     1.2933
 400.000  175.000   55.000 0.414     0.537     1.2976
 450.000  175.000   55.000 0.291     0.379     1.3011
 500.000  175.000   55.000 0.208     0.271     1.3047
 550.000  175.000   55.000 0.151     0.197     1.3083
 600.000  175.000   55.000 0.111     0.145     1.3116
 650.000  175.000   55.000 0.825E-01 0.108     1.3148
 700.000  175.000   55.000 0.620E-01 0.817E-01 1.3178
 750.000  175.000   55.000 0.471E-01 0.622E-01 1.3204
 800.000  175.000   55.000 0.361E-01 0.478E-01 1.3232
 850.000  175.000   55.000 0.279E-01 0.370E-01 1.3257
 900.000  175.000   55.000 0.217E-01 0.288E-01 1.3277
 950.000  175.000   55.000 0.170E-01 0.226E-01 1.3299
1000.000  175.000   55.000 0.134E-01 0.179E-01 1.3318
 140.000  175.000   60.000 4.253     5.610     1.3190
 160.000  175.000   60.000 3.531     4.897     1.3867
 180.000  175.000   60.000 2.940     3.901     1.3269
 200.000  175.000   60.000 2.455     3.188     1.2986
 250.000  175.000   60.000 1.59      2.05      1.2898
 300.000  175.000   60.000 1.05      1.36      1.2910
 350.000  175.000   60.000 0.713     0.923     1.2933
 400.000  175.000   60.000 0.493     0.639     1.2976
 450.000  175.000   60.000 0.346     0.451     1.3011
 500.000  175.000   60.000 0.247     0.323     1.3046
 550.000  175.000   60.000 0.180     0.235     1.3083
 600.000  175.000   60.000 0.132     0.173     1.3116
 650.000  175.000   60.000 0.982E-01 0.129     1.3148
 700.000  175.000   60.000 0.738E-01 0.973E-01 1.3178
 750.000  175.000   60.000 0.561E-01 0.740E-01 1.3203
 800.000  175.000   60.000 0.430E-01 0.568E-01 1.3232
 850.000  175.000   60.000 0.332E-01 0.440E-01 1.3257
 900.000  175.000   60.000 0.258E-01 0.343E-01 1.3276
 950.000  175.000   60.000 0.203E-01 0.269E-01 1.3299
1000.000  175.000   60.000 0.160E-01 0.213E-01 1.3318
 180.000  175.000   20.000   0.334540     0.446055     1.3333
 190.000  175.000   20.000   0.305593     0.401300     1.3132
 200.000  175.000   20.000   0.279388     0.364662     1.3052
 210.000  175.000   20.000   0.255651     0.332680     1.3013
 220.000  175.000   20.000   0.234142     0.304208     1.2992
 230.000  175.000   20.000   0.214637     0.278641     1.2982
 240.000  175.000   20.000   0.196940     0.255587     1.2978
 250.000  175.000   20.000   0.180869     0.234713     1.2977
 260.000  175.000   20.000   0.166264     0.215544     1.2964
 270.000  175.000   20.000   0.152980     0.198365     1.2967
 280.000  175.000   20.000   0.140885     0.182739     1.2971
 290.000  175.000   20.000   0.129863     0.168498     1.2975
 300.000  175.000   20.000   0.119809     0.155507     1.2980
 310.000  175.000   20.000   0.110630     0.143647     1.2984
 320.000  175.000   20.000   0.102243     0.132810     1.2990
 330.000  175.000   20.000   0.945724E-01 0.122896     1.2995
 340.000  175.000   20.000   0.875505E-01 0.113820     1.3000
 350.000  175.000   20.000   0.811163E-01 0.105501     1.3006
 360.000  175.000   20.000   0.752149E-01 0.978701E-01 1.3012
 370.000  175.000   20.000   0.697893E-01 0.908635E-01 1.3020
 380.000  175.000   20.000   0.648054E-01 0.844241E-01 1.3027
 390.000  175.000   20.000   0.602233E-01 0.785009E-01 1.3035
 400.000  175.000   20.000   0.560068E-01 0.730477E-01 1.3043
 410.000  175.000   20.000   0.521237E-01 0.680226E-01 1.3050
 420.000  175.000   20.000   0.485445E-01 0.633885E-01 1.3058
 430.000  175.000   20.000   0.452430E-01 0.591114E-01 1.3065
 440.000  175.000   20.000   0.421948E-01 0.551605E-01 1.3073
 450.000  175.000   20.000   0.393784E-01 0.515080E-01 1.3080
 460.000  175.000   20.000   0.367741E-01 0.481289E-01 1.3088
 470.000  175.000   20.000   0.343642E-01 0.450001E-01 1.3095
 480.000  175.000   20.000   0.321325E-01 0.421010E-01 1.3102
 490.000  175.000   20.000   0.300641E-01 0.394127E-01 1.3110
 500.000  175.000   20.000   0.281456E-01 0.369180E-01 1.3117
 510.000  175.000   20.000   0.263651E-01 0.346015E-01 1.3124
 520.000  175.000   20.000   0.247114E-01 0.324489E-01 1.3131
 530.000  175.000   20.000   0.231745E-01 0.304473E-01 1.3138
 540.000  175.000   20.000   0.217453E-01 0.285848E-01 1.3145
 550.000  175.000   20.000   0.204152E-01 0.268508E-01 1.3152
 560.000  175.000   20.000   0.191768E-01 0.252351E-01 1.3159
 570.000  175.000   20.000   0.180227E-01 0.237288E-01 1.3166
 580.000  175.000   20.000   0.169468E-01 0.223237E-01 1.3173
 590.000  175.000   20.000   0.159430E-01 0.210121E-01 1.3180
 600.000  175.000   20.000   0.150059E-01 0.197871E-01 1.3186
 180.000  175.000   22.000   0.401747     0.534910     1.3315
 190.000  175.000   22.000   0.366986     0.481239     1.3113
 200.000  175.000   22.000   0.335515     0.437303     1.3034
 210.000  175.000   22.000   0.307010     0.398950     1.2995
 220.000  175.000   22.000   0.281180     0.364806     1.2974
 230.000  175.000   22.000   0.257757     0.334146     1.2964
 240.000  175.000   22.000   0.236504     0.306501     1.2960
 250.000  175.000   22.000   0.217205     0.281469     1.2959
 260.000  175.000   22.000   0.199666     0.258480     1.2946
 270.000  175.000   22.000   0.183713     0.237880     1.2948
 280.000  175.000   22.000   0.169188     0.219141     1.2953
 290.000  175.000   22.000   0.155952     0.202063     1.2957
 300.000  175.000   22.000   0.143878     0.186485     1.2961
 310.000  175.000   22.000   0.132855     0.172262     1.2966
 320.000  175.000   22.000   0.122783     0.159265     1.2971
 330.000  175.000   22.000   0.113572     0.147378     1.2977
 340.000  175.000   22.000   0.105139     0.136493     1.2982
 350.000  175.000   22.000   0.974122E-01 0.126517     1.2988
 360.000  175.000   22.000   0.903252E-01 0.117366     1.2994
 370.000  175.000   22.000   0.838097E-01 0.108964     1.3001
 380.000  175.000   22.000   0.778245E-01 0.101242     1.3009
 390.000  175.000   22.000   0.723219E-01 0.941384E-01 1.3017
 400.000  175.000   22.000   0.672583E-01 0.875988E-01 1.3024
 410.000  175.000   22.000   0.625952E-01 0.815728E-01 1.3032
 420.000  175.000   22.000   0.582969E-01 0.760155E-01 1.3039
 430.000  175.000   22.000   0.543321E-01 0.708865E-01 1.3047
 440.000  175.000   22.000   0.506715E-01 0.661486E-01 1.3054
 450.000  175.000   22.000   0.472893E-01 0.617685E-01 1.3062
 460.000  175.000   22.000   0.441619E-01 0.577162E-01 1.3069
 470.000  175.000   22.000   0.412678E-01 0.539642E-01 1.3077
 480.000  175.000   22.000   0.385877E-01 0.504875E-01 1.3084
 490.000  175.000   22.000   0.361038E-01 0.472637E-01 1.3091
 500.000  175.000   22.000   0.338000E-01 0.442722E-01 1.3098
 510.000  175.000   22.000   0.316617E-01 0.414942E-01 1.3105
 520.000  175.000   22.000   0.296758E-01 0.389128E-01 1.3113
 530.000  175.000   22.000   0.278302E-01 0.365124E-01 1.3120
 540.000  175.000   22.000   0.261138E-01 0.342790E-01 1.3127
 550.000  175.000   22.000   0.245166E-01 0.321995E-01 1.3134
 560.000  175.000   22.000   0.230293E-01 0.302620E-01 1.3141
 570.000  175.000   22.000   0.216434E-01 0.284557E-01 1.3147
 580.000  175.000   22.000   0.203513E-01 0.267706E-01 1.3154
 590.000  175.000   22.000   0.191458E-01 0.251977E-01 1.3161
 600.000  175.000   22.000   0.180206E-01 0.237287E-01 1.3168
 180.000  175.000   24.000   0.475817     0.632957     1.3303
 190.000  175.000   24.000   0.434647     0.569448     1.3101
 200.000  175.000   24.000   0.397374     0.517458     1.3022
 210.000  175.000   24.000   0.363613     0.472075     1.2983
 220.000  175.000   24.000   0.333021     0.431674     1.2962
 230.000  175.000   24.000   0.305280     0.395394     1.2952
 240.000  175.000   24.000   0.280108     0.362681     1.2948
 250.000  175.000   24.000   0.257251     0.333060     1.2947
 260.000  175.000   24.000   0.236479     0.305858     1.2934
 270.000  175.000   24.000   0.217584     0.281482     1.2937
 280.000  175.000   24.000   0.200381     0.259308     1.2941
 290.000  175.000   24.000   0.184704     0.239100     1.2945
 300.000  175.000   24.000   0.170404     0.220666     1.2950
 310.000  175.000   24.000   0.157349     0.203837     1.2954
 320.000  175.000   24.000   0.145420     0.188458     1.2960
 330.000  175.000   24.000   0.134511     0.174391     1.2965
 340.000  175.000   24.000   0.124523     0.161511     1.2970
 350.000  175.000   24.000   0.115372     0.149707     1.2976
 360.000  175.000   24.000   0.106978     0.138878     1.2982
 370.000  175.000   24.000   0.992616E-01 0.128936     1.2990
 380.000  175.000   24.000   0.921729E-01 0.119799     1.2997
 390.000  175.000   24.000   0.856558E-01 0.111393     1.3005
 400.000  175.000   24.000   0.796587E-01 0.103655     1.3012
 410.000  175.000   24.000   0.741358E-01 0.965247E-01 1.3020
 420.000  175.000   24.000   0.690451E-01 0.899488E-01 1.3028
 430.000  175.000   24.000   0.643492E-01 0.838797E-01 1.3035
 440.000  175.000   24.000   0.600138E-01 0.782733E-01 1.3043
 450.000  175.000   24.000   0.560080E-01 0.730904E-01 1.3050
 460.000  175.000   24.000   0.523039E-01 0.682953E-01 1.3057
 470.000  175.000   24.000   0.488763E-01 0.638556E-01 1.3065
 480.000  175.000   24.000   0.457021E-01 0.597417E-01 1.3072
 490.000  175.000   24.000   0.427602E-01 0.559270E-01 1.3079
 500.000  175.000   24.000   0.400316E-01 0.523870E-01 1.3086
 510.000  175.000   24.000   0.374992E-01 0.490999E-01 1.3094
 520.000  175.000   24.000   0.351471E-01 0.460453E-01 1.3101
 530.000  175.000   24.000   0.329612E-01 0.432050E-01 1.3108
 540.000  175.000   24.000   0.309284E-01 0.405621E-01 1.3115
 550.000  175.000   24.000   0.290367E-01 0.381015E-01 1.3122
 560.000  175.000   24.000   0.272752E-01 0.358088E-01 1.3129
 570.000  175.000   24.000   0.256338E-01 0.336714E-01 1.3136
 580.000  175.000   24.000   0.241034E-01 0.316775E-01 1.3142
 590.000  175.000   24.000   0.226757E-01 0.298164E-01 1.3149
 600.000  175.000   24.000   0.213430E-01 0.280781E-01 1.3156
 180.000  175.000   26.000   0.556651     0.740041     1.3295
 190.000  175.000   26.000   0.508486     0.665788     1.3094
 200.000  175.000   26.000   0.464882     0.605002     1.3014
 210.000  175.000   26.000   0.425385     0.551941     1.2975
 220.000  175.000   26.000   0.389596     0.504705     1.2955
 230.000  175.000   26.000   0.357142     0.462287     1.2944
 240.000  175.000   26.000   0.327694     0.424040     1.2940
 250.000  175.000   26.000   0.300954     0.389408     1.2939
 260.000  175.000   26.000   0.276653     0.357604     1.2926
 270.000  175.000   26.000   0.254548     0.329103     1.2929
 280.000  175.000   26.000   0.234422     0.303178     1.2933
 290.000  175.000   26.000   0.216083     0.279551     1.2937
 300.000  175.000   26.000   0.199353     0.257999     1.2942
 310.000  175.000   26.000   0.184081     0.238322     1.2947
 320.000  175.000   26.000   0.170125     0.220342     1.2952
 330.000  175.000   26.000   0.157362     0.203895     1.2957
 340.000  175.000   26.000   0.145678     0.188836     1.2963
 350.000  175.000   26.000   0.134972     0.175034     1.2968
 360.000  175.000   26.000   0.125152     0.162374     1.2974
 370.000  175.000   26.000   0.116125     0.150750     1.2982
 380.000  175.000   26.000   0.107832     0.140066     1.2989
 390.000  175.000   26.000   0.100207     0.130239     1.2997
 400.000  175.000   26.000   0.931915E-01 0.121192     1.3005
 410.000  175.000   26.000   0.867303E-01 0.112855     1.3012
 420.000  175.000   26.000   0.807748E-01 0.105166     1.3020
 430.000  175.000   26.000   0.752812E-01 0.980705E-01 1.3027
 440.000  175.000   26.000   0.702092E-01 0.915156E-01 1.3035
 450.000  175.000   26.000   0.655229E-01 0.854558E-01 1.3042
 460.000  175.000   26.000   0.611896E-01 0.798496E-01 1.3050
 470.000  175.000   26.000   0.571797E-01 0.746587E-01 1.3057
 480.000  175.000   26.000   0.534662E-01 0.698488E-01 1.3064
 490.000  175.000   26.000   0.500245E-01 0.653887E-01 1.3071
 500.000  175.000   26.000   0.468324E-01 0.612499E-01 1.3079
 510.000  175.000   26.000   0.438697E-01 0.574066E-01 1.3086
 520.000  175.000   26.000   0.411180E-01 0.538353E-01 1.3093
 530.000  175.000   26.000   0.385608E-01 0.505144E-01 1.3100
 540.000  175.000   26.000   0.361827E-01 0.474245E-01 1.3107
