       18     0.000000000E+00     0.892226329E+05     0.000000000E+00     0.264085732E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.381980739E+03     0.000000000E+00     0.000000000E+00
       19     0.349968570E+04     0.631080258E+01     0.450917973E+03     0.000000000E+00     0.199692480E+03     0.425841085E+03     0.000000000E+00     0.000000000E+00     0.803467910E+05     0.000000000E+00
       20     0.350533811E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.170907793E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.168391494E-03     0.747864969E+04
       21     0.291520127E+05     0.155495977E+05     0.198977421E+04     0.000000000E+00     0.388678628E+03     0.677490619E+03     0.000000000E+00     0.000000000E+00     0.751738420E+05     0.000000000E+00
       22     0.000000000E+00     0.000000000E+00     0.517085633E+03     0.617806795E+05     0.222354887E+04     0.116075438E+05     0.000000000E+00     0.000000000E+00     0.206335139E+05     0.000000000E+00
       23     0.471868133E+05     0.000000000E+00     0.000000000E+00     0.466895661E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.241337566E+04     0.170875499E-01     0.359286329E+05
       24     0.468357095E+03     0.176531270E+03     0.000000000E+00     0.302264663E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.982460149E+04     0.000000000E+00     0.000000000E+00
       25     0.421023207E+04     0.415231667E+03     0.225810535E+04     0.000000000E+00     0.414927120E+04     0.290290528E+04     0.141780287E+02     0.148990863E+05     0.127750088E+05     0.190306639E-01
       26     0.000000000E+00     0.315519104E+02     0.000000000E+00     0.000000000E+00     0.350061797E+05     0.000000000E+00     0.544955268E+05     0.195568351E+05     0.799342199E+05     0.167141057E+04
       27     0.000000000E+00     0.109069868E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       28     0.772823211E+03     0.244419545E+02     0.000000000E+00     0.000000000E+00     0.247779493E-02     0.876472246E+03     0.574391387E+04     0.000000000E+00     0.136582471E+05     0.196810375E+05
       29     0.000000000E+00     0.309444844E+03     0.000000000E+00     0.000000000E+00     0.537050565E+04     0.710582562E+05     0.000000000E+00     0.410522582E+05     0.642276077E+05     0.000000000E+00
       30     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.551028938E+00     0.294948820E+05     0.385333710E+00     0.000000000E+00     0.168753303E+05     0.000000000E+00     0.575949868E+02
       31     0.113608962E+03     0.000000000E+00     0.231624276E+02     0.000000000E+00     0.000000000E+00     0.238756677E+02     0.000000000E+00     0.000000000E+00     0.205482841E+02     0.848562681E+04
       32     0.543852118E+04     0.356926569E+04     0.331778748E+05     0.777344817E+00     0.000000000E+00     0.000000000E+00     0.180493199E+05     0.000000000E+00     0.124304741E+05     0.737236864E+01
       33     0.609265340E+01     0.655555403E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.343315011E+05     0.265568666E+00     0.000000000E+00     0.000000000E+00
       34     0.119683026E+05     0.000000000E+00     0.265180407E+04     0.147165935E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.464176611E+01     0.000000000E+00
       35     0.000000000E+00     0.121965259E-04     0.820885838E+05     0.325106649E+04     0.142611964E+01     0.000000000E+00     0.000000000E+00     0.159936677E+03     0.688064575E+04     0.684662727E+05
       36     0.251408556E+04     0.282624564E+03     0.344669219E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.675523175E+04     0.243428051E+04     0.165500801E+04
       37     0.153621438E+04     0.000000000E+00     0.000000000E+00     0.566979825E+04     0.000000000E+00     0.000000000E+00     0.588830290E+03     0.453959775E+05     0.282549676E+04     0.292718509E+04
       38     0.000000000E+00     0.129701519E+05     0.128541147E+05     0.000000000E+00     0.501266936E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.409358418E+01     0.000000000E+00
       39     0.110834739E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.483539846E+05     0.441030754E+05     0.000000000E+00     0.000000000E+00     0.943546733E+04     0.627890861E+02
       40     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.301468926E+04     0.295517179E+01     0.357543421E+02     0.113823298E+03     0.000000000E+00     0.506262937E+05     0.240206031E+04
       41     0.107642839E+05     0.159802353E+04     0.403741606E+05     0.000000000E+00     0.000000000E+00     0.771143458E+03     0.000000000E+00     0.000000000E+00     0.430944352E-01     0.000000000E+00
       42     0.000000000E+00     0.166144713E-02     0.331794285E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.442592832E+04     0.857493482E+04     0.000000000E+00
       43     0.000000000E+00     0.183090926E+03     0.374766207E+00     0.644373019E-01     0.102029489E+04     0.000000000E+00     0.703248105E+01     0.781927900E+04     0.000000000E+00     0.000000000E+00
       44     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.154121285E-06     0.000000000E+00     0.393606118E+03     0.348262200E+03     0.000000000E+00     0.145575380E+05     0.230216962E+03
       45     0.393903318E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.163922132E+04     0.000000000E+00     0.000000000E+00     0.142125654E+03     0.000000000E+00     0.000000000E+00
       46     0.000000000E+00     0.748206088E+04     0.283389303E+05     0.575576659E-01     0.000000000E+00     0.283988618E+02     0.354794868E+03     0.000000000E+00     0.185030066E+04     0.000000000E+00
       47     0.000000000E+00     0.743840062E+05     0.125704488E+04     0.623014731E+05     0.000000000E+00     0.222094226E+02     0.000000000E+00     0.108037295E-02     0.208958883E+05     0.000000000E+00
       48     0.110817764E+05     0.469510615E+00     0.000000000E+00     0.262397799E+04     0.350350944E+05     0.344743851E+04     0.000000000E+00     0.153061358E+05     0.155081747E+03     0.657387560E-04
       49     0.515152732E+02     0.000000000E+00     0.000000000E+00     0.536039914E+04     0.000000000E+00     0.323613314E+03     0.453457751E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.139485785E+05     0.604200762E+05     0.168034029E+01     0.000000000E+00     0.236801480E+02     0.962162612E+03     0.506237969E+04     0.327589580E+05     0.302910824E+03     0.000000000E+00
