345 2250 0.046 0.055 173.3 4.8
350 2250 0.046 0.055 173.3 4.8
355 2250 0.046 0.055 173.3 4.8
360 2250 0.045 0.054 173.3 4.8
380 2250 0.039 0.047 173.3 4.8
400 2250 0.032 0.039 173.3 4.8
420 2250 0.025 0.030 173.3 4.8
440 2250 0.019 0.023 173.3 4.8
460 2250 0.014 0.017 173.3 4.8
480 2250 0.010 0.013 173.3 4.8
500 2250 0.008 0.010 173.3 4.8
520 2250 0.006 0.007 173.3 4.8
540 2250 0.004 0.005 173.3 4.8
560 2250 0.003 0.004 173.3 4.8
580 2250 0.002 0.003 173.3 4.8
600 2250 0.002 0.002 173.3 4.8
620 2250 0.001 0.002 173.3 4.8
640 2250 0.001 0.001 173.3 4.8
660 2250 0.001 0.001 173.3 4.8
680 2250 0.001 0.001 173.3 4.8
100 2500 2.905 3.200 173.3 4.8
110 2500 2.249 2.484 173.3 4.8
120 2500 1.772 1.964 173.3 4.8
130 2500 1.417 1.575 173.3 4.8
140 2500 1.147 1.278 173.3 4.8
150 2500 0.938 1.048 173.3 4.8
160 2500 0.764 0.856 173.3 4.8
170 2500 0.618 0.695 173.3 4.8
180 2500 0.510 0.575 173.3 4.8
190 2500 0.423 0.478 173.3 4.8
200 2500 0.357 0.404 173.3 4.8
210 2500 0.304 0.346 173.3 4.8
220 2500 0.262 0.298 173.3 4.8
230 2500 0.227 0.259 173.3 4.8
240 2500 0.198 0.226 173.3 4.8
250 2500 0.173 0.199 173.3 4.8
260 2500 0.153 0.176 173.3 4.8
270 2500 0.136 0.157 173.3 4.8
280 2500 0.121 0.140 173.3 4.8
290 2500 0.109 0.126 173.3 4.8
300 2500 0.099 0.115 173.3 4.8
310 2500 0.090 0.105 173.3 4.8
320 2500 0.083 0.097 173.3 4.8
325 2500 0.080 0.094 173.3 4.8
330 2500 0.077 0.091 173.3 4.8
335 2500 0.075 0.088 173.3 4.8
340 2500 0.073 0.086 173.3 4.8
345 2500 0.071 0.084 173.3 4.8
350 2500 0.072 0.086 173.3 4.8
355 2500 0.072 0.086 173.3 4.8
360 2500 0.072 0.085 173.3 4.8
380 2500 0.063 0.075 173.3 4.8
400 2500 0.052 0.062 173.3 4.8
420 2500 0.041 0.049 173.3 4.8
440 2500 0.031 0.038 173.3 4.8
460 2500 0.024 0.029 173.3 4.8
480 2500 0.018 0.022 173.3 4.8
500 2500 0.014 0.017 173.3 4.8
520 2500 0.010 0.013 173.3 4.8
540 2500 0.008 0.010 173.3 4.8
560 2500 0.006 0.007 173.3 4.8
580 2500 0.004 0.006 173.3 4.8
600 2500 0.003 0.004 173.3 4.8
620 2500 0.003 0.003 173.3 4.8
640 2500 0.002 0.002 173.3 4.8
660 2500 0.001 0.002 173.3 4.8
680 2500 0.001 0.001 173.3 4.8
700 2500 0.001 0.001 173.3 4.8
720 2500 0.001 0.001 173.3 4.8
100 2750 3.600 3.949 173.3 4.8
110 2750 2.809 3.090 173.3 4.8
120 2750 2.230 2.460 173.3 4.8
130 2750 1.797 1.987 173.3 4.8
140 2750 1.465 1.624 173.3 4.8
150 2750 1.206 1.341 173.3 4.8
160 2750 0.990 1.103 173.3 4.8
170 2750 0.806 0.900 173.3 4.8
