       11     0.985567044E+05     0.456670635E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.370874185E+05     0.000000000E+00     0.121254500E-03     0.163147018E+04     0.833956445E+02     0.000000000E+00     0.466693393E+05     0.112067386E+05     0.000000000E+00     0.843706302E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.599089263E+05     0.142879596E+05     0.000000000E+00     0.550206769E+04     0.112303886E+05     0.222407667E-11     0.325024181E+04     0.000000000E+00     0.936447535E+05     0.000000000E+00     0.197170029E+01     0.620948196E+02     0.817964647E-04     0.110381813E+05     0.000000000E+00     0.935687271E-02     0.000000000E+00     0.902868832E+05     0.000000000E+00     0.725221906E+02     0.000000000E+00     0.511132127E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.619939889E+00     0.350681522E+05     0.548303633E+05     0.566003031E+05     0.000000000E+00     0.320449729E-01     0.205518235E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.142439971E+03     0.000000000E+00     0.304474982E+02
       12     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.407514691E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.220087123E+00     0.179382628E+05     0.000000000E+00     0.424482666E+03     0.377227618E+04     0.103056903E+02     0.000000000E+00     0.580185143E-01     0.198672056E+02     0.294290152E+00     0.000000000E+00     0.356089586E+04     0.000000000E+00     0.000000000E+00     0.103047889E+04     0.426697749E+04     0.180109668E+05     0.303382513E+05     0.333500857E+05     0.355582656E+04     0.109349142E+05     0.000000000E+00     0.197882848E+03     0.644514010E+05     0.381520284E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.955310159E+05     0.186626978E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.678568900E+05     0.427606640E+01     0.322265550E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.618942644E+02     0.679550636E+02     0.195200285E+05     0.000000000E+00     0.000000000E+00     0.694465556E+05     0.000000000E+00     0.000000000E+00     0.478198099E+04
       13     0.437155095E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.153075815E+03     0.358225506E+04     0.000000000E+00     0.000000000E+00     0.439982090E-01     0.878670825E+05     0.630980179E+04     0.419065470E+04     0.000000000E+00     0.255499344E+03     0.000000000E+00     0.432111198E+01     0.261110379E+03     0.000000000E+00     0.000000000E+00     0.185611690E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.354574359E+03     0.000000000E+00     0.000000000E+00     0.401241761E-01     0.000000000E+00     0.000000000E+00     0.391700718E+05     0.504399955E+01     0.000000000E+00     0.000000000E+00     0.103120764E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.858537347E+05     0.261259715E+04     0.245660006E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.922547502E+03     0.388403291E+02     0.138985727E+05     0.123354719E-01     0.000000000E+00     0.118711727E+04     0.000000000E+00     0.000000000E+00     0.404011413E+04     0.180786621E-01     0.140206752E+05     0.345993195E+05     0.835274452E+05
       14     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.335141729E+05     0.446142582E+05     0.141547020E+04     0.000000000E+00     0.639482718E+00     0.315214641E+02     0.721926188E+04     0.425065997E+05     0.210462910E+05     0.808478116E+04     0.000000000E+00     0.287838596E+05     0.000000000E+00     0.211342846E+05     0.752347257E+05     0.000000000E+00     0.000000000E+00     0.156892144E+04     0.000000000E+00     0.378865312E-11     0.476865158E+05     0.484890697E+01     0.495396983E+03     0.979829019E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.144559133E+05     0.852716739E+03     0.000000000E+00     0.501543084E+02     0.174815973E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.500209745E+00     0.115146486E-03     0.000000000E+00     0.317700491E+03     0.162536398E+05     0.000000000E+00     0.000000000E+00     0.306295576E+05     0.418090667E+05     0.000000000E+00     0.111958327E+03     0.820178256E+01     0.375796318E+04     0.000000000E+00     0.421039121E+02
       15     0.000000000E+00     0.000000000E+00     0.228834941E+04     0.000000000E+00     0.794499564E+05     0.000000000E+00     0.800485390E+05     0.720995356E+03     0.100738812E+02     0.655889367E+04     0.196001215E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.154397177E+01     0.000000000E+00     0.504386050E+04     0.000000000E+00     0.963419679E+01     0.429054579E+00     0.471575205E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.401083223E+05     0.641286978E+02     0.000000000E+00     0.775862865E+04     0.211298197E+04     0.000000000E+00     0.746443842E+02     0.175006238E+04     0.253872775E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.247029133E+04     0.874159327E+05     0.358337427E+05     0.000000000E+00     0.485244298E+03     0.000000000E+00     0.342733435E+05     0.258044866E-02     0.000000000E+00     0.237383930E+03     0.000000000E+00     0.184883190E+01     0.959455892E+05     0.000000000E+00     0.111457400E+05     0.000000000E+00
       16     0.354114159E+05     0.226829413E+04     0.399666348E+05     0.813541043E+02     0.000000000E+00     0.290035096E+03     0.204132118E+02     0.680561892E+05     0.000000000E+00     0.167462875E+01     0.000000000E+00     0.618604165E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.100466180E+05     0.350819315E+05     0.000000000E+00     0.000000000E+00     0.300233993E-05     0.000000000E+00     0.662222650E+02     0.219355999E+05     0.000000000E+00     0.000000000E+00     0.205020814E+05     0.521519318E+04     0.300745317E+04     0.000000000E+00     0.224014106E-03     0.499263236E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.466915355E-05     0.854042847E+05     0.124438462E+02     0.378596384E+04     0.000000000E+00     0.166340624E+04     0.000000000E+00     0.000000000E+00     0.357418983E+03     0.000000000E+00     0.802181436E+04     0.868415684E+04     0.000000000E+00     0.418469878E+04     0.000000000E+00     0.528804991E+04     0.437344859E-03     0.402038951E+05     0.000000000E+00     0.190665968E+01     0.000000000E+00     0.000000000E+00     0.124808215E+05     0.543267385E+05
       17     0.000000000E+00     0.000000000E+00     0.141280802E+03     0.000000000E+00     0.443493218E+05     0.264114631E+03     0.000000000E+00     0.797360189E+04     0.412250791E+03     0.135068284E+04     0.000000000E+00     0.000000000E+00     0.107758397E+03     0.965905842E+03     0.000000000E+00     0.000000000E+00     0.704142384E+05     0.000000000E+00     0.296946332E+04     0.000000000E+00     0.000000000E+00     0.354283563E+05     0.103177658E+05     0.346793731E+05     0.990238028E+04     0.152170474E+02     0.113910308E+03     0.000000000E+00     0.880326353E+05     0.000000000E+00     0.000000000E+00     0.159136902E+01     0.649759228E+02     0.000000000E+00     0.344148264E+04     0.167861499E+02     0.000000000E+00     0.209204976E+00     0.000000000E+00     0.717788844E+05     0.517170054E+05     0.718942860E+03     0.408779886E+05     0.000000000E+00     0.628756930E+04     0.000000000E+00     0.000000000E+00     0.172300172E+04     0.482925361E+01     0.162951142E+02     0.000000000E+00     0.000000000E+00     0.428531434E+05     0.591639222E+03     0.926423098E+04     0.756355553E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.960260277E+00
       18     0.000000000E+00     0.000000000E+00     0.281477475E-01     0.000000000E+00     0.223173222E+05     0.183287163E+02     0.000000000E+00     0.662444513E+02     0.000000000E+00     0.181200885E+05     0.522746954E+01     0.000000000E+00     0.917911877E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.359268590E+05     0.264836903E+05     0.000000000E+00     0.110648255E+04     0.238889223E+04     0.555752758E+05     0.000000000E+00     0.000000000E+00     0.111095421E+04     0.703038054E+00     0.000000000E+00     0.000000000E+00     0.148154638E+05     0.000000000E+00     0.387444403E+05     0.000000000E+00     0.000000000E+00     0.516861303E+03     0.000000000E+00     0.000000000E+00     0.692968155E+01     0.000000000E+00     0.319917764E+04     0.000000000E+00     0.000000000E+00     0.140272533E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.221746227E+04     0.469999676E+04     0.357267769E+01     0.520520491E+05     0.733456211E+05     0.000000000E+00     0.000000000E+00     0.140055480E+00     0.893654084E+05     0.124034988E+01     0.000000000E+00     0.636644053E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       19     0.963203936E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.856316695E+05     0.000000000E+00     0.000000000E+00     0.533062219E+03     0.644773683E+05     0.447991929E+05     0.660485056E+05     0.583581170E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.681295589E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.283119874E+03     0.000000000E+00     0.665645426E+05     0.000000000E+00     0.183264223E+03     0.379354884E+03     0.000000000E+00     0.229583322E+05     0.334851418E+03     0.862194938E+05     0.000000000E+00     0.114422649E+03     0.000000000E+00     0.142757711E+01     0.941900530E+03     0.429019747E+05     0.174235690E+03     0.000000000E+00     0.368822193E+03     0.000000000E+00     0.000000000E+00     0.827445465E+03     0.858871011E+04     0.000000000E+00     0.157445409E+05     0.000000000E+00     0.193186130E+05     0.647229066E+04     0.000000000E+00     0.000000000E+00     0.435987414E+02     0.000000000E+00     0.521099670E+02     0.217946506E+04     0.566132832E+02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       20     0.000000000E+00     0.634269815E+05     0.000000000E+00     0.390221283E+05     0.150800445E+04     0.497009177E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.847314482E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.884714870E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.484830231E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.895609349E+05     0.598746343E+05     0.000000000E+00     0.979954920E+05     0.000000000E+00     0.000000000E+00     0.258233029E+05     0.000000000E+00     0.168876527E+05     0.000000000E+00     0.460943260E+04     0.000000000E+00     0.185980205E+04     0.000000000E+00     0.746943728E+00     0.000000000E+00     0.553739575E-04     0.000000000E+00     0.248119021E+03     0.000000000E+00     0.000000000E+00     0.109867403E+04     0.588955607E+05     0.242308585E+04     0.000000000E+00     0.754296682E+04     0.000000000E+00     0.789297725E+03
       21     0.000000000E+00     0.667950304E+02     0.000000000E+00     0.101563401E+05     0.687818398E+04     0.000000000E+00     0.161332426E+02     0.438361034E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.958200065E+05     0.000000000E+00     0.000000000E+00     0.367046969E+03     0.633145156E+04     0.000000000E+00     0.000000000E+00     0.450155587E+02     0.660449342E+05     0.734217770E+02     0.000000000E+00     0.134148693E+05     0.000000000E+00     0.177153628E+05     0.143645602E+05     0.207929539E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.463634094E+05     0.000000000E+00     0.122912397E+02     0.000000000E+00     0.000000000E+00     0.583851713E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.958447783E+05     0.000000000E+00     0.873956528E+04     0.000000000E+00     0.157565856E+00     0.949803093E+01     0.364372559E+05     0.183195659E+03     0.120990710E+03     0.589780133E+03     0.978936647E+05     0.000000000E+00     0.000000000E+00     0.694651689E+05     0.196205501E+02     0.315028099E+03     0.122108708E+05     0.222841336E+05     0.000000000E+00
       22     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.271180050E+05     0.552972404E+05     0.000000000E+00     0.000000000E+00     0.387198270E+03     0.849037861E+04     0.000000000E+00     0.741530100E-03     0.115335835E+01     0.000000000E+00     0.828158169E+05     0.645699200E+03     0.000000000E+00     0.161785909E+04     0.000000000E+00     0.487315534E+04     0.189343527E+02     0.000000000E+00     0.210344096E+04     0.000000000E+00     0.000000000E+00     0.318686424E+05     0.000000000E+00     0.623062362E+03     0.000000000E+00     0.100450945E+01     0.464676608E+05     0.351693999E+05     0.000000000E+00     0.000000000E+00     0.721808784E-02     0.000000000E+00     0.327563996E+01     0.000000000E+00     0.894071971E+04     0.194005325E+05     0.000000000E+00     0.223984326E+04     0.709272477E+05     0.000000000E+00     0.798775906E+04     0.000000000E+00     0.934838536E+05     0.379799457E+03     0.288305591E+04     0.525176301E+05     0.107221607E+05     0.473431357E+05     0.000000000E+00     0.000000000E+00     0.105422665E+05     0.000000000E+00     0.352157339E+05     0.000000000E+00     0.524485373E+05     0.000000000E+00     0.793179484E+05
       23     0.000000000E+00     0.000000000E+00     0.346320224E+05     0.000000000E+00     0.846202308E+05     0.000000000E+00     0.759147270E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.242117205E+01     0.000000000E+00     0.324149562E+05     0.000000000E+00     0.186010611E+03     0.112567420E+00     0.109824180E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.317921963E+04     0.585465477E+04     0.000000000E+00     0.125302684E+05     0.320862340E+04     0.000000000E+00     0.765012689E+04     0.000000000E+00     0.000000000E+00     0.188730349E+05     0.000000000E+00     0.240510628E+03     0.275389765E-02     0.128167421E+05     0.265004859E+05     0.236799877E+05     0.000000000E+00     0.000000000E+00     0.438582448E-02     0.446336995E+00     0.000000000E+00     0.000000000E+00     0.485994015E+05     0.000000000E+00     0.000000000E+00     0.554950189E+05     0.000000000E+00     0.854083827E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.310146666E+05     0.000000000E+00     0.146949615E+02     0.000000000E+00     0.552071504E+05
       24     0.000000000E+00     0.994718594E+03     0.340686200E+04     0.000000000E+00     0.878593434E+05     0.446939961E+03     0.000000000E+00     0.443371000E+05     0.000000000E+00     0.000000000E+00     0.364957945E+04     0.899048333E+01     0.197030214E+03     0.000000000E+00     0.127215902E-01     0.452347829E+01     0.398238926E+05     0.000000000E+00     0.301592037E+00     0.515348176E+02     0.267501072E+03     0.346548168E+05     0.000000000E+00     0.484149229E+04     0.109590699E+05     0.720227396E+01     0.364962629E-02     0.000000000E+00     0.106560548E+05     0.397822901E+05     0.000000000E+00     0.256274578E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.740404304E+05     0.000000000E+00     0.500660993E+04     0.000000000E+00     0.000000000E+00     0.508508158E+05     0.185885973E+05     0.700328450E+05     0.000000000E+00     0.592920478E+05     0.196622255E+05     0.376318852E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.693025118E+04     0.000000000E+00     0.000000000E+00     0.353006965E+04     0.000000000E+00     0.000000000E+00     0.948059423E+01
       25     0.000000000E+00     0.000000000E+00     0.215710243E+05     0.000000000E+00     0.305420308E-01     0.359898024E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.105792325E+05     0.151249572E+04     0.000000000E+00     0.000000000E+00     0.300956903E+04     0.000000000E+00     0.219004873E+05     0.112132957E+00     0.000000000E+00     0.910315175E+03     0.000000000E+00     0.378194821E+02     0.000000000E+00     0.000000000E+00     0.306678306E+01     0.189267180E+05     0.000000000E+00     0.000000000E+00     0.271574241E+04     0.000000000E+00     0.490257725E+00     0.000000000E+00     0.394740909E+05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.158855900E+05     0.000000000E+00     0.553917023E+05     0.546155636E+03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.248269033E+03     0.000000000E+00     0.918487295E+04     0.722101994E+04     0.000000000E+00     0.000000000E+00     0.771157147E+04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.235621636E+04     0.292594035E+03     0.000000000E+00
