#CMS PAS HIG-12-050, Nov 13, 2012
#11050_CMS_H-tautau_17fb-1
#limits were reverse-engineered from Fig.3 (mhmax scenario)
#columns: Mh, obs, exp (in pb)

243.00	0.1292	0.3432
244.00	0.127	0.3386
245.00	0.1248	0.334
246.00	0.1226	0.3293
247.00	0.1204	0.3247
248.00	0.1181	0.3201
249.00	0.1159	0.3154
250.00	0.1137	0.3108
251.00	0.1049	0.3103
252.00	9.60E-02	0.3097
253.00	9.52E-02	0.3092
254.00	9.44E-02	0.3086
255.00	9.36E-02	0.3081
256.00	9.28E-02	0.3058
257.00	9.20E-02	0.3034
258.00	9.12E-02	0.3011
259.00	9.04E-02	0.2987
260.00	8.96E-02	0.2964
261.00	8.92E-02	0.294
262.00	8.88E-02	0.2917
263.00	8.85E-02	0.2894
264.00	8.81E-02	0.287
265.00	8.77E-02	0.2847
266.00	8.73E-02	0.2823
267.00	8.70E-02	0.28
268.00	8.66E-02	0.2776
269.00	8.62E-02	0.2753
270.00	8.58E-02	0.2742
271.00	8.54E-02	0.2732
272.00	8.53E-02	0.2722
273.00	8.53E-02	0.2711
274.00	8.52E-02	0.2701
275.00	8.51E-02	0.269
276.00	8.50E-02	0.268
277.00	8.49E-02	0.267
278.00	8.48E-02	0.2659
279.00	8.47E-02	0.2649
280.00	8.46E-02	0.2639
281.00	8.45E-02	0.2628
282.00	8.44E-02	0.2618
283.00	8.43E-02	0.2607
284.00	8.27E-02	0.2597
285.00	8.11E-02	0.2587
286.00	7.95E-02	0.2576
287.00	7.79E-02	0.2566
288.00	7.63E-02	0.2555
289.00	7.47E-02	0.2545
290.00	7.31E-02	0.2535
291.00	7.27E-02	0.2524
292.00	7.23E-02	0.245
293.00	7.19E-02	0.2376
294.00	7.14E-02	0.2339
295.00	7.10E-02	0.2302
296.00	7.06E-02	0.2265
297.00	6.91E-02	0.2243
298.00	6.77E-02	0.2222
299.00	6.62E-02	0.22
300.00	6.47E-02	0.2178
301.00	6.44E-02	0.2157
302.00	6.41E-02	0.2135
303.00	6.37E-02	0.2113
304.00	6.34E-02	0.2099
305.00	6.30E-02	0.2085
306.00	6.27E-02	0.207
307.00	6.24E-02	0.2056
308.00	6.20E-02	0.2041
309.00	6.17E-02	0.2027
310.00	6.13E-02	0.2012
311.00	6.10E-02	0.1998
312.00	6.07E-02	0.1984
313.00	6.03E-02	0.1969
314.00	6.00E-02	0.1955
315.00	5.96E-02	0.1948
316.00	5.94E-02	0.1941
317.00	5.92E-02	0.1934
318.00	5.91E-02	0.1927
319.00	5.89E-02	0.192
320.00	5.87E-02	0.1913
321.00	5.85E-02	0.1902
322.00	5.83E-02	0.189
323.00	5.81E-02	0.1879
324.00	5.79E-02	0.1868
325.00	5.77E-02	0.1856
326.00	5.75E-02	0.1845
327.00	5.73E-02	0.1834
328.00	5.72E-02	0.1822
329.00	5.70E-02	0.1811
330.00	5.68E-02	0.18
331.00	5.66E-02	0.1789
332.00	5.64E-02	0.1777
333.00	5.62E-02	0.1766
334.00	5.60E-02	0.1755
335.00	5.58E-02	0.1743
336.00	5.56E-02	0.1732
337.00	5.57E-02	0.1721
338.00	5.57E-02	0.171
339.00	5.57E-02	0.1698
340.00	5.57E-02	0.1687
341.00	5.58E-02	0.1677
342.00	5.58E-02	0.1668
343.00	5.58E-02	0.1658
344.00	5.58E-02	0.1648
345.00	5.59E-02	0.1639
346.00	5.59E-02	0.1629
347.00	5.56E-02	0.162
348.00	5.54E-02	0.161
349.00	5.52E-02	0.16
350.00	5.49E-02	0.1591
351.00	5.47E-02	0.1581
352.00	5.45E-02	0.1571
353.00	5.42E-02	0.1562
354.00	5.40E-02	0.1552
355.00	5.37E-02	0.1543
356.00	5.37E-02	0.1533
357.00	5.36E-02	0.1523
358.00	5.35E-02	0.1514
359.00	5.34E-02	0.1507
360.00	5.33E-02	0.1499
361.00	5.32E-02	0.1492
362.00	5.31E-02	0.1485
363.00	5.31E-02	0.1478
364.00	5.30E-02	0.1471
365.00	5.29E-02	0.1464
366.00	5.28E-02	0.1457
367.00	5.27E-02	0.1449
368.00	5.26E-02	0.1442
369.00	5.26E-02	0.1435
370.00	5.25E-02	0.1428
371.00	5.24E-02	0.1421
372.00	5.23E-02	0.1414
373.00	5.22E-02	0.1407
374.00	5.21E-02	0.1399
375.00	5.21E-02	0.1392
376.00	5.20E-02	0.1385
377.00	5.19E-02	0.1378
378.00	5.18E-02	0.1371
379.00	5.17E-02	0.1364
380.00	5.16E-02	0.1357
381.00	5.16E-02	0.1349
382.00	5.15E-02	0.1342
383.00	5.14E-02	0.1335
384.00	5.13E-02	0.1328
385.00	5.12E-02	0.1321
386.00	5.11E-02	0.1314
387.00	5.10E-02	0.1306
388.00	5.10E-02	0.1299
389.00	5.09E-02	0.1292
390.00	5.08E-02	0.1285
391.00	5.08E-02	0.1278
392.00	5.07E-02	0.1271
393.00	5.07E-02	0.1264
394.00	5.07E-02	0.1256
395.00	5.06E-02	0.1249
396.00	5.06E-02	0.1242
397.00	5.06E-02	0.1235
398.00	5.06E-02	0.1228
399.00	5.05E-02	0.1221
400.00	5.05E-02	0.1214
401.00	5.05E-02	0.1208
402.00	5.04E-02	0.1202
403.00	5.04E-02	0.1197
404.00	5.04E-02	0.1191
405.00	5.03E-02	0.1185
406.00	5.03E-02	0.118
407.00	5.03E-02	0.1174
408.00	5.03E-02	0.1168
409.00	5.02E-02	0.1163
410.00	5.02E-02	0.1157
411.00	5.02E-02	0.1152
412.00	5.01E-02	0.1147
413.00	4.98E-02	0.1142
414.00	4.95E-02	0.1137
415.00	4.91E-02	0.1132
416.00	4.88E-02	0.1127
417.00	4.85E-02	0.1123
418.00	4.81E-02	0.1116
419.00	4.78E-02	0.1109
420.00	4.75E-02	0.1102
421.00	4.71E-02	0.1095
422.00	4.68E-02	0.1088
423.00	4.64E-02	0.1081
424.00	4.61E-02	0.1074
425.00	4.58E-02	0.1067
426.00	4.57E-02	0.1061
427.00	4.55E-02	0.1054
428.00	4.54E-02	0.1047
429.00	4.53E-02	0.104
430.00	4.52E-02	0.1033
431.00	4.51E-02	0.1026
432.00	4.49E-02	0.1019
433.00	4.48E-02	0.1012
434.00	4.47E-02	0.1005
435.00	4.46E-02	9.99E-02
436.00	4.45E-02	9.94E-02
437.00	4.44E-02	9.90E-02
438.00	4.42E-02	9.85E-02
439.00	4.41E-02	9.80E-02
440.00	4.40E-02	9.76E-02
441.00	4.39E-02	9.71E-02
442.00	4.38E-02	9.67E-02
443.00	4.36E-02	9.62E-02
444.00	4.35E-02	9.58E-02
445.00	4.34E-02	9.53E-02
446.00	4.33E-02	9.49E-02
447.00	4.32E-02	9.44E-02
448.00	4.30E-02	9.40E-02
449.00	4.29E-02	9.35E-02
450.00	4.28E-02	9.31E-02
451.00	4.27E-02	9.26E-02
452.00	4.26E-02	9.22E-02
453.00	4.25E-02	9.17E-02
454.00	4.23E-02	9.12E-02
455.00	4.22E-02	9.08E-02
456.00	4.21E-02	9.03E-02
457.00	4.20E-02	8.99E-02
458.00	4.19E-02	8.94E-02
459.00	4.17E-02	8.90E-02
460.00	4.16E-02	8.85E-02
461.00	4.15E-02	8.81E-02
462.00	4.14E-02	8.76E-02
463.00	4.13E-02	8.72E-02
464.00	4.11E-02	8.67E-02
465.00	4.10E-02	8.63E-02
466.00	4.09E-02	8.58E-02
467.00	4.08E-02	8.55E-02
468.00	4.07E-02	8.51E-02
469.00	4.06E-02	8.48E-02
470.00	4.04E-02	8.45E-02
471.00	4.03E-02	8.41E-02
472.00	4.02E-02	8.38E-02
473.00	4.01E-02	8.35E-02
474.00	4.00E-02	8.31E-02
475.00	3.98E-02	8.28E-02
476.00	3.97E-02	8.24E-02
477.00	3.96E-02	8.21E-02
478.00	3.95E-02	8.18E-02
479.00	3.94E-02	8.14E-02
480.00	3.92E-02	8.11E-02
481.00	3.91E-02	8.08E-02
482.00	3.90E-02	8.04E-02
483.00	3.89E-02	8.01E-02
484.00	3.88E-02	7.98E-02
485.00	3.86E-02	7.94E-02
486.00	3.85E-02	7.91E-02
487.00	3.84E-02	7.87E-02
488.00	3.83E-02	7.84E-02
489.00	3.82E-02	7.81E-02
490.00	3.81E-02	7.77E-02
491.00	3.79E-02	7.74E-02
492.00	3.78E-02	7.71E-02
493.00	3.77E-02	7.67E-02
494.00	3.76E-02	7.64E-02
495.00	3.75E-02	7.61E-02
496.00	3.73E-02	7.57E-02
497.00	3.72E-02	7.54E-02
498.00	3.71E-02	7.50E-02
499.00	3.70E-02	7.47E-02
500.00	3.69E-02	7.44E-02
501.00	3.68E-02	7.42E-02
502.00	3.68E-02	7.40E-02
503.00	3.68E-02	7.38E-02
504.00	3.68E-02	7.36E-02
505.00	3.67E-02	7.34E-02
506.00	3.67E-02	7.32E-02
507.00	3.67E-02	7.31E-02
508.00	3.67E-02	7.29E-02
509.00	3.66E-02	7.27E-02
510.00	3.66E-02	7.25E-02
511.00	3.66E-02	7.23E-02
512.00	3.66E-02	7.21E-02
513.00	3.65E-02	7.19E-02
514.00	3.65E-02	7.17E-02
515.00	3.65E-02	7.15E-02
516.00	3.65E-02	7.14E-02
517.00	3.64E-02	7.12E-02
518.00	3.64E-02	7.10E-02
519.00	3.64E-02	7.08E-02
520.00	3.64E-02	7.06E-02
521.00	3.63E-02	7.04E-02
522.00	3.63E-02	7.02E-02
523.00	3.63E-02	7.00E-02
524.00	3.63E-02	6.98E-02
525.00	3.63E-02	6.97E-02
526.00	3.62E-02	6.95E-02
527.00	3.62E-02	6.93E-02
528.00	3.61E-02	6.91E-02
529.00	3.61E-02	6.89E-02
530.00	3.60E-02	6.87E-02
531.00	3.60E-02	6.85E-02
532.00	3.59E-02	6.83E-02
533.00	3.59E-02	6.82E-02
534.00	3.58E-02	6.80E-02
535.00	3.58E-02	6.78E-02
536.00	3.57E-02	6.76E-02
537.00	3.57E-02	6.74E-02
538.00	3.56E-02	6.72E-02
539.00	3.56E-02	6.70E-02
540.00	3.55E-02	6.68E-02
541.00	3.55E-02	6.67E-02
542.00	3.54E-02	6.65E-02
543.00	3.54E-02	6.63E-02
544.00	3.53E-02	6.61E-02
545.00	3.53E-02	6.59E-02
546.00	3.52E-02	6.57E-02
547.00	3.52E-02	6.55E-02
548.00	3.51E-02	6.54E-02
549.00	3.51E-02	6.52E-02
550.00	3.50E-02	6.50E-02
551.00	3.50E-02	6.48E-02
552.00	3.49E-02	6.46E-02
553.00	3.49E-02	6.44E-02
554.00	3.48E-02	6.42E-02
555.00	3.48E-02	6.40E-02
556.00	3.47E-02	6.39E-02
557.00	3.47E-02	6.37E-02
558.00	3.46E-02	6.35E-02
559.00	3.46E-02	6.33E-02
560.00	3.45E-02	6.31E-02
561.00	3.45E-02	6.29E-02
562.00	3.44E-02	6.27E-02
563.00	3.44E-02	6.25E-02
564.00	3.43E-02	6.24E-02
565.00	3.43E-02	6.22E-02
566.00	3.42E-02	6.20E-02
567.00	3.42E-02	6.18E-02
568.00	3.41E-02	6.16E-02
569.00	3.41E-02	6.14E-02
570.00	3.40E-02	6.12E-02
571.00	3.40E-02	6.11E-02
572.00	3.39E-02	6.09E-02
573.00	3.39E-02	6.07E-02
574.00	3.38E-02	6.05E-02
575.00	3.38E-02	6.03E-02
576.00	3.37E-02	6.01E-02
577.00	3.37E-02	5.99E-02
578.00	3.36E-02	5.97E-02
579.00	3.36E-02	5.96E-02
580.00	3.35E-02	5.94E-02
581.00	3.35E-02	5.92E-02
582.00	3.34E-02	5.90E-02
583.00	3.34E-02	5.88E-02
584.00	3.33E-02	5.86E-02
585.00	3.33E-02	5.84E-02
586.00	3.32E-02	5.83E-02
587.00	3.32E-02	5.81E-02
588.00	3.31E-02	5.79E-02
589.00	3.31E-02	5.77E-02
590.00	3.30E-02	5.75E-02
591.00	3.30E-02	5.73E-02
592.00	3.29E-02	5.71E-02
593.00	3.29E-02	5.69E-02
594.00	3.28E-02	5.68E-02
595.00	3.28E-02	5.66E-02
596.00	3.27E-02	5.64E-02
597.00	3.27E-02	5.62E-02
598.00	3.26E-02	5.60E-02
599.00	3.26E-02	5.58E-02
600.00	3.25E-02	5.56E-02
601.00	3.24E-02	5.55E-02
602.00	3.24E-02	5.54E-02
603.00	3.23E-02	5.53E-02
604.00	3.23E-02	5.52E-02
605.00	3.22E-02	5.50E-02
606.00	3.21E-02	5.49E-02
607.00	3.21E-02	5.48E-02
608.00	3.20E-02	5.47E-02
609.00	3.20E-02	5.46E-02
610.00	3.19E-02	5.44E-02
611.00	3.18E-02	5.43E-02
612.00	3.18E-02	5.42E-02
613.00	3.17E-02	5.41E-02
614.00	3.16E-02	5.40E-02
615.00	3.16E-02	5.39E-02
616.00	3.15E-02	5.37E-02
617.00	3.15E-02	5.36E-02
618.00	3.14E-02	5.35E-02
619.00	3.13E-02	5.34E-02
620.00	3.13E-02	5.33E-02
621.00	3.12E-02	5.31E-02
622.00	3.12E-02	5.30E-02
623.00	3.11E-02	5.29E-02
624.00	3.10E-02	5.28E-02
625.00	3.10E-02	5.27E-02
626.00	3.09E-02	5.25E-02
627.00	3.09E-02	5.24E-02
628.00	3.08E-02	5.23E-02
629.00	3.07E-02	5.22E-02
630.00	3.07E-02	5.21E-02
631.00	3.06E-02	5.20E-02
632.00	3.05E-02	5.18E-02
633.00	3.05E-02	5.17E-02
634.00	3.04E-02	5.16E-02
635.00	3.04E-02	5.15E-02
636.00	3.03E-02	5.14E-02
637.00	3.02E-02	5.12E-02
638.00	3.02E-02	5.11E-02
639.00	3.01E-02	5.10E-02
640.00	3.01E-02	5.09E-02
641.00	3.00E-02	5.08E-02
642.00	2.99E-02	5.07E-02
643.00	2.99E-02	5.05E-02
644.00	2.98E-02	5.04E-02
645.00	2.98E-02	5.03E-02
646.00	2.97E-02	5.02E-02
647.00	2.96E-02	5.01E-02
648.00	2.96E-02	4.99E-02
649.00	2.95E-02	4.98E-02
650.00	2.95E-02	4.97E-02
651.00	2.94E-02	4.96E-02
652.00	2.93E-02	4.95E-02
653.00	2.93E-02	4.93E-02
654.00	2.92E-02	4.92E-02
655.00	2.91E-02	4.91E-02
656.00	2.91E-02	4.90E-02
657.00	2.90E-02	4.89E-02
658.00	2.90E-02	4.88E-02
659.00	2.89E-02	4.86E-02
660.00	2.88E-02	4.85E-02
661.00	2.88E-02	4.84E-02
662.00	2.87E-02	4.83E-02
663.00	2.87E-02	4.82E-02
664.00	2.86E-02	4.80E-02
665.00	2.85E-02	4.79E-02
666.00	2.85E-02	4.78E-02
667.00	2.84E-02	4.77E-02
668.00	2.84E-02	4.76E-02
669.00	2.83E-02	4.75E-02
670.00	2.82E-02	4.73E-02
671.00	2.82E-02	4.72E-02
672.00	2.81E-02	4.71E-02
673.00	2.80E-02	4.70E-02
674.00	2.80E-02	4.69E-02
675.00	2.79E-02	4.67E-02
676.00	2.79E-02	4.66E-02
677.00	2.78E-02	4.65E-02
678.00	2.77E-02	4.64E-02
679.00	2.77E-02	4.63E-02
680.00	2.76E-02	4.61E-02
681.00	2.76E-02	4.60E-02
682.00	2.75E-02	4.59E-02
683.00	2.74E-02	4.58E-02
684.00	2.74E-02	4.57E-02
685.00	2.73E-02	4.56E-02
686.00	2.73E-02	4.54E-02
687.00	2.72E-02	4.53E-02
688.00	2.71E-02	4.52E-02
689.00	2.71E-02	4.51E-02
690.00	2.70E-02	4.50E-02
691.00	2.69E-02	4.48E-02
692.00	2.69E-02	4.47E-02
693.00	2.68E-02	4.46E-02
694.00	2.68E-02	4.45E-02
695.00	2.67E-02	4.44E-02
696.00	2.66E-02	4.43E-02
697.00	2.66E-02	4.41E-02
698.00	2.65E-02	4.40E-02
699.00	2.65E-02	4.39E-02
700.00	2.64E-02	4.38E-02
701.00	2.63E-02	4.37E-02
702.00	2.63E-02	4.35E-02
703.00	2.62E-02	4.34E-02
704.00	2.61E-02	4.33E-02
705.00	2.61E-02	4.32E-02
706.00	2.60E-02	4.31E-02
707.00	2.59E-02	4.29E-02
708.00	2.59E-02	4.28E-02
709.00	2.58E-02	4.27E-02
710.00	2.58E-02	4.26E-02
711.00	2.57E-02	4.25E-02
712.00	2.56E-02	4.24E-02
713.00	2.56E-02	4.22E-02
714.00	2.55E-02	4.21E-02
715.00	2.54E-02	4.20E-02
716.00	2.54E-02	4.19E-02
717.00	2.53E-02	4.18E-02
718.00	2.52E-02	4.17E-02
719.00	2.52E-02	4.15E-02
720.00	2.51E-02	4.14E-02
721.00	2.50E-02	4.13E-02
722.00	2.50E-02	4.12E-02
723.00	2.49E-02	4.11E-02
724.00	2.48E-02	4.10E-02
725.00	2.48E-02	4.08E-02
726.00	2.47E-02	4.07E-02
727.00	2.46E-02	4.06E-02
728.00	2.46E-02	4.05E-02
729.00	2.45E-02	4.04E-02
730.00	2.45E-02	4.03E-02
731.00	2.44E-02	4.02E-02
732.00	2.43E-02	4.00E-02
733.00	2.43E-02	3.99E-02
734.00	2.42E-02	3.98E-02
735.00	2.41E-02	3.97E-02
736.00	2.41E-02	3.96E-02
737.00	2.40E-02	3.95E-02
738.00	2.39E-02	3.93E-02
739.00	2.39E-02	3.92E-02
740.00	2.38E-02	3.91E-02
741.00	2.37E-02	3.90E-02
742.00	2.37E-02	3.89E-02
743.00	2.36E-02	3.88E-02
744.00	2.35E-02	3.87E-02
745.00	2.35E-02	3.85E-02
746.00	2.34E-02	3.84E-02
747.00	2.33E-02	3.83E-02
748.00	2.33E-02	3.82E-02
749.00	2.32E-02	3.81E-02
750.00	2.32E-02	3.80E-02
751.00	2.31E-02	3.78E-02
752.00	2.30E-02	3.77E-02
753.00	2.30E-02	3.76E-02
754.00	2.29E-02	3.75E-02
755.00	2.28E-02	3.74E-02
756.00	2.28E-02	3.73E-02
757.00	2.27E-02	3.72E-02
758.00	2.26E-02	3.70E-02
759.00	2.26E-02	3.69E-02
760.00	2.25E-02	3.68E-02
761.00	2.24E-02	3.67E-02
762.00	2.24E-02	3.66E-02
763.00	2.23E-02	3.65E-02
764.00	2.22E-02	3.64E-02
765.00	2.22E-02	3.62E-02
766.00	2.21E-02	3.61E-02
767.00	2.20E-02	3.60E-02
768.00	2.20E-02	3.59E-02
769.00	2.19E-02	3.58E-02
770.00	2.19E-02	3.57E-02
771.00	2.18E-02	3.55E-02
772.00	2.17E-02	3.54E-02
773.00	2.17E-02	3.53E-02
774.00	2.16E-02	3.52E-02
775.00	2.15E-02	3.51E-02
776.00	2.15E-02	3.50E-02
777.00	2.14E-02	3.49E-02
778.00	2.13E-02	3.47E-02
779.00	2.13E-02	3.46E-02
780.00	2.12E-02	3.45E-02
781.00	2.11E-02	3.44E-02
782.00	2.11E-02	3.43E-02
783.00	2.10E-02	3.42E-02
784.00	2.09E-02	3.40E-02
785.00	2.09E-02	3.39E-02
786.00	2.08E-02	3.38E-02
787.00	2.07E-02	3.37E-02
788.00	2.07E-02	3.36E-02
789.00	2.06E-02	3.35E-02
790.00	2.06E-02	3.34E-02
791.00	2.05E-02	3.32E-02
792.00	2.04E-02	3.31E-02
793.00	2.04E-02	3.30E-02
794.00	2.03E-02	3.29E-02
795.00	2.02E-02	3.28E-02
796.00	2.02E-02	3.27E-02
797.00	2.01E-02	3.25E-02
798.00	2.00E-02	3.24E-02
799.00	2.00E-02	3.23E-02
800.00	1.99E-02	3.22E-02
