       21     0.552470544E-01     0.197355998E-04     0.527184117E-02     0.000000000E+00     0.643270085E-06     0.280398156E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.938293513E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.448437023E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       22     0.523412080E-06     0.000000000E+00     0.155264270E-07     0.000000000E+00     0.580316016E-11     0.000000000E+00     0.000000000E+00     0.381172358E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.744252124E-02     0.000000000E+00     0.000000000E+00     0.496262132E-01     0.239623774E-01     0.000000000E+00     0.215757676E-05     0.225583932E-01     0.806453042E-01     0.106422066E-01     0.000000000E+00     0.000000000E+00
       23     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.319470861E-02     0.171113652E-01     0.101599537E-04     0.000000000E+00     0.000000000E+00     0.454778231E-06     0.000000000E+00     0.635377255E-06     0.258695852E-01     0.000000000E+00     0.000000000E+00     0.133890439E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       24     0.800818624E-02     0.710814781E-01     0.483512259E-03     0.000000000E+00     0.000000000E+00     0.326299794E-04     0.000000000E+00     0.000000000E+00     0.101958394E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.363264952E-02     0.000000000E+00     0.322299117E-04     0.000000000E+00     0.000000000E+00     0.867470864E-01     0.000000000E+00     0.000000000E+00     0.161196830E-09     0.000000000E+00
       25     0.193477306E-01     0.669614560E-01     0.271384626E-04     0.000000000E+00     0.158338635E-03     0.000000000E+00     0.139761305E-02     0.202798230E-01     0.282539346E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.386932879E-02     0.619279811E-02     0.000000000E+00     0.213538267E-02     0.759720317E-02     0.457078943E-04     0.000000000E+00     0.897796087E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00
       26     0.000000000E+00     0.000000000E+00     0.202879424E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.190515388E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.128438543E-07     0.000000000E+00     0.000000000E+00     0.691214694E-02     0.689114897E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.696578470E-02     0.484407714E-04     0.116478822E-03
       27     0.230950254E-02     0.000000000E+00     0.913097371E-01     0.685084738E-04     0.000000000E+00     0.000000000E+00     0.494491100E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.436854570E-08     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.196590374E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       28     0.265152084E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.637221992E-01     0.000000000E+00     0.000000000E+00     0.679620261E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.343811170E-07     0.000000000E+00     0.000000000E+00     0.572617653E-03     0.893023895E-02     0.467743626E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       29     0.867219007E-01     0.000000000E+00     0.144191288E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.165691188E-04     0.000000000E+00     0.498807261E-06     0.000000000E+00     0.698210521E-02     0.000000000E+00     0.121722292E-04     0.904992903E-06     0.000000000E+00     0.571191428E-01     0.000000000E+00     0.000000000E+00     0.376848332E-04     0.789001431E-01     0.000000000E+00     0.784451451E-01     0.258739524E-02
       30     0.921306407E-01     0.391298297E-02     0.000000000E+00     0.210736167E-02     0.306275684E-01     0.200732748E-01     0.439196286E-04     0.000000000E+00     0.340782274E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.231481153E-02     0.248013568E-01     0.601097969E-04     0.294009553E-01     0.478621580E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.147852673E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00
       31     0.540954834E-01     0.731428606E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.475135037E-02     0.000000000E+00     0.412152572E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.921247247E-02     0.000000000E+00     0.692229754E-07     0.000000000E+00
       32     0.332739922E-06     0.000000000E+00     0.000000000E+00     0.831029926E-03     0.000000000E+00     0.156955416E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.924017785E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.108607316E-02     0.358351132E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.151260007E-01
       33     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.309690077E-03     0.203625079E-01     0.512627737E-01     0.000000000E+00     0.617363335E-01     0.000000000E+00     0.386572813E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.622604185E-01     0.000000000E+00
       34     0.785026875E-01     0.693969026E-01     0.281296089E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.100184892E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.411145294E-06     0.000000000E+00     0.125617585E-02     0.000000000E+00     0.908031282E-05     0.860221499E-03     0.000000000E+00     0.000000000E+00     0.197159322E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       35     0.000000000E+00     0.361245490E-03     0.000000000E+00     0.000000000E+00     0.497983660E-01     0.240300506E-01     0.000000000E+00     0.734517333E-01     0.000000000E+00     0.000000000E+00     0.211007441E-02     0.000000000E+00     0.350476097E-05     0.395695034E-01     0.650849282E-07     0.000000000E+00     0.000000000E+00     0.821372881E-02     0.000000000E+00     0.000000000E+00     0.206931191E-04     0.000000000E+00     0.364290840E-01     0.000000000E+00
       36     0.478594827E-02     0.000000000E+00     0.134073971E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.713876258E-01     0.000000000E+00     0.464475023E-01     0.000000000E+00     0.431556998E-02     0.000000000E+00     0.000000000E+00     0.159256166E-01     0.147144844E-01     0.000000000E+00     0.000000000E+00     0.266177439E-02     0.662474383E-09     0.664853863E-01     0.161103397E-01     0.000000000E+00     0.593782014E-05     0.000000000E+00
       37     0.111812175E-02     0.558330736E-06     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.621540469E-02     0.000000000E+00     0.000000000E+00     0.564913525E-02     0.000000000E+00     0.326441301E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.124998255E-02     0.000000000E+00     0.463958763E-02     0.361076827E-01     0.000000000E+00     0.195289936E-04     0.000000000E+00
       38     0.000000000E+00     0.000000000E+00     0.653511672E-01     0.000000000E+00     0.000000000E+00     0.667418358E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.680916620E-04     0.128514468E-07     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.881935630E-02     0.123444886E-02     0.000000000E+00     0.686263952E-01     0.000000000E+00
       39     0.172142088E-02     0.330530151E-03     0.125265805E-04     0.172547590E-06     0.000000000E+00     0.153190250E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.335888003E-01     0.223800018E-02     0.000000000E+00     0.527801110E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.640186611E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       40     0.000000000E+00     0.430019914E-03     0.000000000E+00     0.000000000E+00     0.666613841E-03     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.370787368E-03     0.962694780E-03     0.000000000E+00     0.291494375E-04     0.115798607E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       41     0.000000000E+00     0.743869029E-10     0.000000000E+00     0.000000000E+00     0.498724408E-01     0.000000000E+00     0.000000000E+00     0.172803296E-02     0.446744960E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.338626031E-01     0.000000000E+00     0.967273281E-05     0.000000000E+00     0.511415457E-01     0.156346262E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.194419206E-02     0.000000000E+00
       42     0.000000000E+00     0.000000000E+00     0.236168996E-02     0.950615396E-05     0.411832241E-04     0.268961311E-04     0.000000000E+00     0.549599929E-05     0.299648164E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.580523645E-03     0.280972467E-04     0.455919723E-01     0.248999535E-04     0.000000000E+00     0.000000000E+00     0.113106001E-04     0.455426013E-04     0.141654303E-02     0.000000000E+00     0.940687569E-02     0.000000000E+00
       43     0.000000000E+00     0.144823930E-02     0.218101787E-01     0.000000000E+00     0.494650745E-01     0.160578164E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.714476380E-06     0.000000000E+00     0.946558749E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       44     0.000000000E+00     0.354354124E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.272208670E-03     0.000000000E+00     0.000000000E+00     0.487003693E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.523347086E-05     0.000000000E+00     0.741524798E-02     0.302221063E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.439887980E-01
       45     0.000000000E+00     0.000000000E+00     0.740639138E-02     0.000000000E+00     0.869967076E-05     0.110799398E-02     0.000000000E+00     0.000000000E+00     0.151032661E-05     0.000000000E+00     0.223486270E-01     0.317370385E-03     0.221290437E-01     0.359773972E-05     0.000000000E+00     0.000000000E+00     0.161824864E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.216954060E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00
       46     0.343748318E-01     0.000000000E+00     0.000000000E+00     0.248963820E-02     0.000000000E+00     0.998484280E-01     0.426555039E-01     0.000000000E+00     0.337066195E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.105182802E-02     0.286932758E-05     0.726454884E-02     0.000000000E+00     0.178405911E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       47     0.610255354E-01     0.279685597E-06     0.000000000E+00     0.000000000E+00     0.651969789E-04     0.000000000E+00     0.427238135E-04     0.467818005E-01     0.142193777E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.237996213E-01     0.104136824E-04     0.000000000E+00     0.000000000E+00     0.176354494E-08     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
       48     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.554371890E-02     0.196135418E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.824095876E-03     0.000000000E+00     0.359638888E-01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.101775340E-06     0.000000000E+00     0.000000000E+00     0.105390014E-04     0.276135451E-06     0.000000000E+00     0.000000000E+00     0.136133243E-07
       49     0.942520527E-02     0.000000000E+00     0.266392778E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.299569723E-08     0.000000000E+00     0.113074813E-01     0.598053484E-05     0.000000000E+00     0.000000000E+00     0.849389251E-04     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.114917778E-02     0.000000000E+00     0.716486161E-04     0.000000000E+00     0.277775441E-05     0.000000000E+00     0.000000000E+00     0.000000000E+00
       50     0.171798811E-03     0.000000000E+00     0.576591775E-02     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.848776838E-02     0.000000000E+00     0.000000000E+00     0.621928846E-01
